Generación,Media,Mejor,Peor,Cruzas,Mutaciones,Mejor_FX,Variables
1,0.00200444,0.00203682,0.00199601,5,10,489.962,-33.9238 26.5997 
2,0.00200684,0.00205043,0.00199602,5,10,486.703,-31.6007 -26.8547 
3,0.00244809,0.00638743,0.00199602,5,10,155.557,29.8207 -18.1846 
4,0.00333264,0.0078329,0.00199601,5,10,126.667,30.2737 18.2306 
5,0.00549206,0.0277081,0.00199601,5,10,35.0905,31.1617 17.6096 
6,0.0222342,0.0516325,0.00208246,5,10,18.3677,31.1107 -17.4306 
7,0.0230033,0.0657361,0.00199605,5,10,14.2123,-31.1057 -17.4176 
8,0.0285161,0.0730705,0.00199612,5,10,12.6854,31.1107 -17.1666 
9,0.0284402,0.0730705,0.00199618,5,10,12.6854,31.1107 -17.1666 
10,0.0479742,0.0834432,0.00201176,5,10,10.9842,31.0147 -15.1746 
11,0.046715,0.0875662,0.00199608,5,10,10.4199,31.3557 -16.9106 
12,0.0536812,0.167102,0.00199606,5,10,4.98438,32.5707 -31.9857 
13,0.0767514,0.168046,0.002004,5,10,4.95077,32.1517 -32.2537 
14,0.119933,0.464513,0.0248093,5,10,1.15279,-31.3487 -31.3447 
15,0.226358,0.492655,0.00201835,5,10,1.02982,-31.4367 -32.1417 
16,0.165419,0.492655,0.00208318,5,10,1.02982,-31.4367 -32.1417 
17,0.252003,0.49955,0.0020183,5,10,1.0018,-31.6047 -31.9207 
18,0.190102,0.49955,0.0045154,5,10,1.0018,-31.6047 -31.9207 
19,0.174359,0.49955,0.00209355,5,10,1.0018,-31.6047 -31.9207 
20,0.0765946,0.49955,0.00200446,5,10,1.0018,-31.6047 -31.9207 
21,0.0779702,0.49955,0.00200974,5,10,1.0018,-31.6047 -31.9207 
22,0.271799,0.499659,0.0020039,5,10,1.00136,-31.6127 -31.9357 
23,0.134845,0.5004,0.00202563,5,10,0.998401,-31.7287 -31.9357 
24,0.0874755,0.5004,0.00201219,5,10,0.998401,-31.7287 -31.9357 
25,0.127724,0.500495,0.00200755,5,10,0.998021,-31.9847 -31.8397 
26,0.134395,0.500495,0.00199934,5,10,0.998021,-31.9847 -31.8397 
27,0.125902,0.500495,0.00201591,5,10,0.998021,-31.9847 -31.8397 
28,0.160274,0.500495,0.00199809,5,10,0.998021,-31.9847 -31.8397 
29,0.144859,0.500495,0.00200937,5,10,0.998021,-31.9847 -31.8397 
